Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count,MLM
#youngliving,Fran Asaro,@thriveanyway,Sun Mar 27 15:06:09 +0000 2022,Blue Yarrow Essential Oil by Young Living - Learn about Young Living one product at a time. Watch this 2 min videohttps://t.co/r6tCEwevwy#YOUNGLIVING #ESSENTIALOILS #BLUEYARROW #AROMATHERAPY #BLUEYARROW https://t.co/CMQKqOV7EI,0,0,1
#youngliving,Fran Asaro,@thriveanyway,Sun Mar 27 04:52:29 +0000 2022,ANGELICA Essential Oil by Young Living - Learn One Product at a Time https://t.co/YlCh3ouiN7#youngliving #essentialoils #aromatherapy #angelica https://t.co/IQSKk1ywRs,0,0,1
#youngliving,Fran Asaro,@thriveanyway,Sat Mar 26 14:22:19 +0000 2022,Have you tried Blue Tansy Essential Oil by Young Living yet? Watch this short video to learn more about it. I'll be sharing Young Living one product at a time.   #aromatherapy #younglivingessentialoils  #essentialoils #BlueTansy #youngliving https://t.co/dRrB2cLTuO,0,0,1
#youngliving,Fran Asaro,@thriveanyway,Thu Mar 24 11:49:08 +0000 2022,What do you know about Black Pepper Essential Oil?  I LOVE to use this in my food - the flavor is amazing. Learn more here. In a less than 2 min video. #youngliving #essentialoils #blackpepper #blackpepperoil https://t.co/LC0nW3R6AE,0,0,1
#youngliving,Fran Asaro,@thriveanyway,Thu Mar 24 11:41:56 +0000 2022,What do you know about Black Pepper Essential Oil?  I LOVE to use this in my food - the flavor is amazing. Learn more here. In a less than 2 min video. https://t.co/cwvSnaZNdq#youngliving #essentialoils #blackpepper #blackpepperoil https://t.co/wAzNXjPOHt,0,0,1
#youngliving,Fran Asaro,@thriveanyway,Wed Mar 23 16:54:10 +0000 2022,What Do You Know About Bergamot Essential Oil by Young Living? - Learn One Product at a Time https://t.co/ZrO911EsgX  #essentialoils #bergamot #youngliving https://t.co/CeKyw88tPb,0,0,1
#youngliving,Fran Asaro,@thriveanyway,Tue Mar 22 19:41:25 +0000 2022,What do you know about BASIL ESSENTIAL OIL? - Learn about Basil Essential Oil in under 2 minutes - Part of my Essential Oil Introduction to over 600 products by Young Living#younglivingessentialoils #youngliving #essentialoils #basil https://t.co/yhy7exjDn0,0,0,1
#youngliving,Fran Asaro,@thrivingwithoil,Sun Mar 27 15:28:40 +0000 2022,Blue Yarrow Essential Oil by Young Living - Learn about Young Living one product at a time. Watch this 2 min video https://t.co/pHM6qe0eSA#aromatherapy #essentialoils #youngliving #blueyarrow https://t.co/Efk9fgwqkQ,0,0,1
#youngliving,Fran Asaro,@thrivingwithoil,Fri Mar 25 04:22:13 +0000 2022,What would you like to learn about Angelica Essential Oil?  Watch this short video to get more details. #youngliving #essentialoils#aromatherapy #angelicahttps://t.co/UfneqAyzoG https://t.co/r90dCnNW56,0,0,1
#lularoe,Tia Green,@TiaGree22918843,Sat Mar 26 06:30:13 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @julebeans26 @tommysracegirl… https://t.co/E9mocOAiEZ,0,0,1
#scentsy,Tiana Hancock,@Tiana_Bench,Sat Mar 26 00:22:42 +0000 2022,"Who needs some #Scentsy wax or pods??? Bundles still available- extended until tomorrow!! If I get to 50 I will raffle off a free warmer or air diffuser for the pods! @ Garland, Texas https://t.co/25MksclVfx",0,0,1
#primerica,Tickeron,@Tickeron,Mon Mar 28 18:47:40 +0000 2022,"A.I.dvisor made a bullish call on $PRI, netting in a 7.76% gain over 1 week #PRIMERICA https://t.co/N8vKIuxDXY https://t.co/Nblh4biiRr",0,0,1
#poshmark,Tiffany Smith,@tiffanykorren,Tue Mar 29 03:29:44 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ArtworksMeanie #poshmark #fashion… https://t.co/yk0qEqKDJx,0,0,0
#etsy,Tiffany Jagos,@TiffanyStandri4,Tue Mar 29 01:23:47 +0000 2022,"Excited to share the latest addition to my #etsy shop: Artificial Orchid Arrangement in White Square Ceramic Pot, H… https://t.co/qLecskFeNK",0,0,0
#poshmark,tiger1950,@tiger19503,Tue Mar 29 03:28:57 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Nbieleck1980 #poshmark #fashion… https://t.co/kOCITyIAxO,0,0,0
#gofundme,Tonilyn Santos,@tigressbabe86,Mon Mar 28 01:54:09 +0000 2022,Please support my GoFundMe campaign: https://t.co/lRjJwHrjKU #GoFundMe,0,1,0
#poshmark,Timothy Coulter,@TimCoulter1969,Tue Mar 29 03:27:57 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/A0bVlqMUUQ,0,0,0
#avon,Janine Avon Representative,@timeless_beau,Sun Mar 27 11:46:08 +0000 2022,"Go in with concealer to tidy up your base, blend out pencil eyeliner to create a speedy smoky eye, and complete the… https://t.co/5bEcxkf16l",0,0,1
#avon,Janine Avon Representative,@timeless_beau,Fri Mar 25 17:20:34 +0000 2022,"I really like beauty products that multitask, so this stunning Cream Blush is just what I've been looking for. J… https://t.co/LjGAjSJdXu",0,0,1
#avon,Janine Avon Representative,@timeless_beau,Thu Mar 24 13:20:20 +0000 2022,"Are you a fan of a more natural, grown-out look? Or are you mad for a carefully carved out arch? … https://t.co/W6zJ43YwDh",0,0,1
#avon,Janine Avon Representative,@timeless_beau,Tue Mar 22 14:20:18 +0000 2022,"You've got skincare sorted for your face, but what about the rest of your body?The nourishing Cocoa Butter Collec… https://t.co/iDdFjGCwyh",0,0,1
#nuskin,TIMETOBUYS STORE,@timetobuys,Mon Mar 28 12:59:24 +0000 2022,#beautytips #nuskin #shoppingonline #retail Lavender Soap by Seattle Seed Co. https://t.co/IkUSLAkLje https://t.co/eIFxdmbX3M,0,0,1
#poshmark,Timothy Perry,@Timothy99710833,Tue Mar 29 03:28:03 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Mrs_Holly_Jones #poshmark #fashion… https://t.co/0KFK8cmNVc,0,0,0
#lularoe,Timothy Eller,@timothyeller,Wed Mar 23 05:29:51 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/56jUBwkyYU,0,0,1
#gofundme,ℚ𝖚ℰℰℕ 𝕋 #TeamHumanity,@TinaCatastrophe,Sun Mar 27 00:11:24 +0000 2022,Even though everyone ignores me on here I need $30 for my broken ankle pain meds I'd be forever grateful.$tinacata… https://t.co/tkfkTMdXb6,0,0,0
#avon,Tina Thompson Springbourne Avon,@TinaTho74148580,Mon Mar 28 15:00:27 +0000 2022,L is for… Lip Liner!Using lip liner before lipstick or lip gloss will help make sure the colour will wear for long… https://t.co/6kl3cgTWlW,0,0,1
#avon,Tina Thompson Springbourne Avon,@TinaTho74148580,Thu Mar 24 19:35:28 +0000 2022,"Do you go for a more natural, grown-out look? Or are you mad for a perfectly carved out arch? … https://t.co/gyKHUU3Yil",0,0,1
#avon,Tina Thompson Springbourne Avon,@TinaTho74148580,Wed Mar 23 12:15:11 +0000 2022,"Eyeliner isn't just made in black, a lighter one will amplify those peepers and make you look like you have much bi… https://t.co/2KA23yDPYl",0,0,1
#avon,Pamperwithlaura,@tinkz2007,Sun Mar 27 10:55:31 +0000 2022,Pastels really don't have to be boring! I'm loving the fresh and minty green shades in this brand and limited editi… https://t.co/d0JmAAGUtT,0,0,1
#avon,Pamperwithlaura,@tinkz2007,Sat Mar 26 10:15:19 +0000 2022,"Samples are such an excellent way to try products before you buy them, and Avon have an online exclusive offer on s… https://t.co/uOnA0wkvSB",0,0,1
#avon,Pamperwithlaura,@tinkz2007,Fri Mar 25 12:40:12 +0000 2022,"Eyeliner isn't just made in black, a lighter one will amplify your peepers and make you look like you have much big… https://t.co/KolTdsSrkc",0,0,1
#avon,Pamperwithlaura,@tinkz2007,Wed Mar 23 13:35:19 +0000 2022,Younger Skin In 2 Days!Reversalist 30+ and Ultimate 40+ both include the best anti-ageing ingredients you need f… https://t.co/hqnmAQQEeL,0,0,1
#avon,Pamperwithlaura,@tinkz2007,Tue Mar 22 13:50:12 +0000 2022,"If you're a fan of Far Away perfume, you're sure to love this home fragrance gift set. 🕯It's the best gift for Moth… https://t.co/qKa91LpWwW",0,0,1
#clinique,Aishwarya Pinisetti,@tinymonster_ash,Mon Mar 28 03:24:13 +0000 2022,"On a different note, are Clinique products worth the hype? especially the #clinique #moistureslurge #range?",0,0,0
#poshmark,sari friedman,@tiredmomof3girl,Tue Mar 29 03:31:20 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/fYImVXlLUu,0,0,0
#avon,Mrs Tita V R Church,@tita_mrs,Mon Mar 28 17:05:11 +0000 2022,"Samples are such a great way to try before you buy, and Avon have an online exclusive offer on selected samples now... 3 samples for £1. Ready to discover your new favourite product today? https://t.co/ttgZJ7makh#Avon #Beauty #BeautySamples https://t.co/5vDoWchYpC",0,0,1
#gofundme,Ivan Foster,@TITANINC1_1,Sun Mar 27 13:47:23 +0000 2022,I'm raising money for Saving Democracy starting with Ukraine. Click to Donate:  https://t.co/CD4OByc8Lk #GoFundMe… https://t.co/ipoAxV4iWv,0,0,0
#clinique,TJ GRAFIX,@TJgrafix,Fri Mar 25 21:30:51 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #bathbodyworks #clinique #igk: https://t.co/VfKNKLZfdK https://t.co/MK9ciUu9cj,0,0,0
#lularoe,Tklee82,@tklee82,Mon Mar 28 22:29:22 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @savycd #poshmark #fashion #style #shopmycloset #loft #lularoe: https://t.co/6IIiev5D4Z https://t.co/jWu4ZcUGAM,0,0,1
#gofundme,BadBoujeTclassiestMe,@tljd2969,Mon Mar 28 21:57:15 +0000 2022,"https://t.co/lc42tfuxNq #GoFundMe Plz Continue To Share, I Love You All And Thank You So Very Much For Blessing Us,… https://t.co/331xdGrygW",0,3,0
#lularoe,Tiffani,@tlwswa,Sun Mar 27 05:29:14 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/ezywVl3rvK,0,0,1
#lularoe,Tiffani,@tlwswa,Fri Mar 25 05:29:18 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/WFA65OF8nJ,0,0,1
#lularoe,t mcdonald,@tmcdona21451559,Wed Mar 23 00:30:26 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/kvR6ocHkhy,0,0,1
#lularoe,Tina Ewing,@tmetina,Tue Mar 22 02:27:18 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @mslewislv #poshmark #fashion… https://t.co/pNGBRhjozG,0,0,1
#gofundme,Wisemans,@tmfb75,Sun Mar 27 11:08:29 +0000 2022,THANK YOU ALL FOR YOUR SUPPORT Ukraine refugees. Click to Donate:  https://t.co/LT9MRDCwR6 #GoFundMe #RefugeesWelcome #Ukraine,0,0,0
#poshmark,Farmfab,@tmillr4,Tue Mar 29 03:30:08 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/gn1GHKra97,0,0,0
#avon,Cleveland IT Jobs,@tmj_cle_it,Mon Mar 21 22:32:56 +0000 2022,"We're hiring! Click to apply: Java Developer - https://t.co/nwypn2vr2p #technology #Avon, OH",0,0,1
#avon,TMJ-CLE Retail Jobs,@tmj_cle_retail,Mon Mar 28 20:32:02 +0000 2022,"We're hiring! Read about our latest job opening here: Gas station team member - https://t.co/DpE7ZqLZjp #Retail #Avon, OH",0,0,1
#avon,TMJ-CLE Retail Jobs,@tmj_cle_retail,Mon Mar 28 17:12:33 +0000 2022,"If you're looking for work in #Avon, OH, check out this job: https://t.co/lmNpYDChmA #Retail",0,0,1
#avon,TMJ-CLE Retail Jobs,@tmj_cle_retail,Sat Mar 26 18:17:37 +0000 2022,"This job is now open at Circle K in #Avon, OH. Follow us and turn on mobile alerts to hear about jobs like these as… https://t.co/gRslqCUNyg",0,0,1
#avon,TMJ-CLE Security Job,@tmj_CLE_secure,Fri Mar 25 17:46:05 +0000 2022,"Don't submit then quit. Apply for jobs like """"LP Detective"""" at TJX Companies, Inc., then look for people you might k… https://t.co/QcmNNJNfxf",0,0,1
#avon,TMJ-CO Inv. Banking,@tmj_CO_invbank,Thu Mar 24 17:48:47 +0000 2022,"Want to land a job like """"wealth management Advisor"""" at U.S. Bank? Applicant tracking systems look for specific keyw… https://t.co/jM6hV4wrLq",0,0,1
#avon,TMJ-CTF Manuf Jobs,@tmj_ctf_manuf,Sat Mar 26 16:51:43 +0000 2022,"Interested in a job in #Avon, CT? This could be a great fit. Click the link in our bio to apply: Plant Manager - Av… https://t.co/8FUAgEIvB3",0,0,1
#avon,TMJ-CTF Manuf Jobs,@tmj_ctf_manuf,Fri Mar 25 17:55:57 +0000 2022,"If jobs with titles like """"Carpenter - Avon, CT"""" sound appealing to you, follow us to hear about these types of oppo… https://t.co/78NCIVNlQG",0,0,1
#avon,TMJ-CTF Manuf Jobs,@tmj_ctf_manuf,Tue Mar 22 18:57:19 +0000 2022,"Oldcastle Infrastructure is hiring in #Avon, CT! Click the link in our bio to apply: CAD Drafter - Avon, CT #Manufacturing",0,0,1
#avon,TMJ-IN Labor Jobs,@tmj_IN_LABOR,Mon Mar 21 18:48:50 +0000 2022,"Nervous to apply for a job like """"Part-time Night Clean-Up"""" at Crew Carwash? Apply even if you're not a 100% match.… https://t.co/BXlVCotRVo",0,0,1
#avon,TMJ-IN Sales Jobs,@tmj_IN_sales,Tue Mar 22 16:16:15 +0000 2022,Check out this Sales Director role at Park Square Manor! We are actively interviewing and seeking talent! Inquire o… https://t.co/AG66u2bSvK,0,0,1
#avon,TMJ-IND Security Job,@tmj_IND_secure,Mon Mar 28 16:52:20 +0000 2022,"Don't be shy. Score a job like """"Loss Prevention Detective - Multi Store"""" at TJX Companies, Inc. by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #security #Avon, IN",0,0,1
#avon,TMJ-IND Security Job,@tmj_IND_secure,Sun Mar 27 21:19:27 +0000 2022,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like """"Loss Prev… https://t.co/hjbZDCaE4r",0,0,1
#avon,TMJ-IND Transp. Jobs,@tmj_ind_transp,Mon Mar 28 15:51:33 +0000 2022,"Want to work at O'Reilly Automotive? We're hiring in #Avon, IN! Click for details: https://t.co/quj6513kwF",0,0,1
#avon,TMJ-IND Transp. Jobs,@tmj_ind_transp,Tue Mar 22 14:37:29 +0000 2022,"If jobs with titles like """"PT Twilight Sort Supervisor"""" sound appealing to you, follow us to hear about these types… https://t.co/EwmCGfvyzi",0,0,1
#avon,TMJ-RIP Transp. Jobs,@tmj_rip_transp,Mon Mar 21 19:34:36 +0000 2022,"Have you ever had a role like """"Parts Delivery""""? What did you like most about that job? #Avon, MA",0,0,1
#avon,TMJ-ROC Pharm. Jobs,@tmj_roc_pharm,Wed Mar 23 21:01:47 +0000 2022,"Join the CVS Health team! See our latest Pharmacy Technician - Retail Store job openings, including """"Pharmacy Techn… https://t.co/5okaYAZlZN",0,0,1
#poshmark,tmje,@tmje,Tue Mar 29 03:28:40 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/iIOekBA1m5,0,0,0
#minted,The Money Project,@TMP502,Mon Mar 28 15:17:33 +0000 2022,Has anyone #minted recently on #solsea ? I am unable to #mint !!! #help,0,1,0
#avon,Tillettville Beauty Homesteading,@tnalltillett,Mon Mar 21 13:04:55 +0000 2022,Delivered Avon to this beauty right here yesterday. Always a joy to visit with her....#Avon #Avonrep… https://t.co/1R5nUKhajn,0,0,1
#poshmark,TodayOnTheWeb,@Today_OnThe_Web,Tue Mar 29 03:28:31 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @LVoutlander #poshmark #fashion… https://t.co/LI8VJfPmzi,0,0,0
#clinique,Michelle Diehl,@tollgirl001,Mon Mar 21 05:31:07 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/HESQM5A5OD,0,0,0
#gofundme,Tommy Tait,@TommyTait2,Sun Mar 27 22:02:17 +0000 2022,Please support my GoFundMe campaign: https://t.co/oZklFBFvJw #GoFundMe,0,2,0
#clinique,Tonya Lane,@TonyaLa89821030,Thu Mar 24 22:30:36 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @theresacoronel #poshmark #fashion #style #shopmycloset #squishmallows #clinique: https://t.co/N9AvqVEXYF https://t.co/mBa75Qfq8S,0,0,0
#lularoe,EbayTopRatedSeller,@top_ebay,Tue Mar 29 00:30:47 +0000 2022,Check out Women's LulaRoe Cute Leggings Multi-Colored Sized Tall and Curvy. #LuLaRoe #Leggings https://t.co/NpEnQmXySY via @eBay,0,0,1
#lularoe,EbayTopRatedSeller,@top_ebay,Tue Mar 29 00:30:14 +0000 2022,Check out Women's LulaRoe Cute Leggings Multi-Colored Sized Tall and Curvy. #LuLaRoe #Leggings https://t.co/DFviy3mJZo via @eBay,0,0,1
#lularoe,EbayTopRatedSeller,@top_ebay,Tue Mar 29 00:29:34 +0000 2022,Check out Women's LulaRoe Cute Leggings Multi-Colored Sized Tall and Curvy. #LuLaRoe #Leggings https://t.co/xoXa9kdusF via @eBay,0,0,1
#lularoe,EbayTopRatedSeller,@top_ebay,Tue Mar 29 00:21:33 +0000 2022,Check out Women's LulaRoe Cute Leggings Multi-Colored Sized Tall and Curvy. #LuLaRoe #Leggings https://t.co/wSwUxQXCe4 via @eBay,0,0,1
#lularoe,EbayTopRatedSeller,@top_ebay,Tue Mar 29 00:16:35 +0000 2022,Check out Women's LulaRoe Cute Leggings Multi-Colored Sized Tall and Curvy. #LuLaRoe #Leggings https://t.co/ntmx3VcJPT via @eBay,0,0,1
#lularoe,EbayTopRatedSeller,@top_ebay,Tue Mar 29 00:16:08 +0000 2022,Check out Women's LulaRoe Cute Leggings Multi-Colored Sized Tall and Curvy. #LuLaRoe #Leggings https://t.co/Q8VumqcMAp via @eBay,0,0,1
#lularoe,Victoria,@ToriKurry,Mon Mar 21 04:28:44 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/MKzQfCNKDE,0,0,1
#cerave,Afolabi Tosin Gbenga,@tosinbigz,Wed Mar 23 12:52:46 +0000 2022,Spend to glow that skin   #beauty #skincare #evababysoap #johnsonsbabysoap #sebamed #CeraVe #cussons #neobar #santoor #pigeon #babymed #Himalaya #exotic #sensoderm #nycil #cetaphil #purity #babydove #chicco #olemessa #bennetts #dermadew #pears #nexton #khomba #Babyafrica https://t.co/JM8yQZJPcX,0,2,0
#etsy,TOTAL KNOCKOUT BOUTIQUE,@TotalKnockout__,Tue Mar 29 01:40:39 +0000 2022,Excited to share the latest addition to my #etsy shop: Lipgloss KEYCHAIN BUNDLE gift SETS https://t.co/1ZCy2izFZG… https://t.co/POuOzb2Sf0,0,1,0
#avon,TTWN Cleveland,@TotalTrafficCLE,Tue Mar 22 11:50:43 +0000 2022,Accident in #Avon on Rt 611 at Chester Rd #traffic https://t.co/IXfI2jHBEJ,0,0,1
#gofundme,ToyloverGS️,@ToyloverGS,Mon Mar 28 02:14:20 +0000 2022,Help Me Raise Money So I can Find a Place to Stay. Click to Donate https://t.co/ThV31GJyp4#Emergency #fundraiser #GoFundMe,0,1,0
#poshmark,Tracy,@TraceMae,Tue Mar 29 03:26:36 +0000 2022,Check out this listing I just added to my #Poshmark closet: Old Navy Mid-Rise Medium Willow-Wash Kicker Boot-Cut Je… https://t.co/o2niYixPVz,0,0,0
#avon,Tracey Paul,@Tracey_A_Paul,Thu Mar 24 15:50:21 +0000 2022,"Do you go for a more natural, grown-out look? Or are you mad for a meticulously carved out arch? … https://t.co/FN8fX8Pj42",0,0,1
#avon,Tracey Paul,@Tracey_A_Paul,Wed Mar 23 14:05:18 +0000 2022,Younger Skin In 2 Days!Reversalist 30+ and Ultimate 40+ both include the best anti-ageing ingredients you need f… https://t.co/uFXMWZK1Vo,0,0,1
#youngliving,My Grandma's Teacups,@TracyMRobertson,Sat Mar 26 10:28:26 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Michell85297302 #poshmark #fashion #style #shopmycloset #tommyhilfiger #liasophia #youngliving: https://t.co/68rKbsIjdN https://t.co/INzwAtoOtr,0,0,1
#avon,Tracy’s Avon Store,@TracysAvonStor1,Thu Mar 24 17:50:34 +0000 2022,Beauty That Gives Back!Treat yourself to a mystery box! 5 beauty favourites for just £10! Enjoy the mystery!… https://t.co/qDD1qigD2c,0,0,1
#avon,Tracy’s Avon Store,@TracysAvonStor1,Wed Mar 23 11:45:12 +0000 2022,"Experiment with different colours, perhaps an eye-catching vivid blue, or even try glitter eyeliner! Show your pers… https://t.co/XF1lv8jPpU",0,0,1
#gofundme,Tracy Thibodeau,@TracyT222,Sun Mar 27 18:18:00 +0000 2022,I'm raising money for Funeral and Travel Expenses. Click to Donate:  https://t.co/j3xNbEthux #GoFundMe… https://t.co/6MfoMZ5TE2,0,0,0
